5,5,30,30,32,148,0.020351,0.572849,0.385430
5,5,39,30,41,161,0.024519,0.864348,0.720080
5,4,44,25,46,161,0.025203,0.828475,0.862503
5,5,26,30,28,137,0.010660,0.458093,0.299780
5,5,21,30,23,121,0.008681,0.317821,0.178981
5,5,38,30,40,162,0.024465,0.798897,0.686285
5,5,34,30,36,151,0.013462,0.639128,0.540837
5,5,29,30,31,142,0.022861,0.571551,0.373087
5,5,49,30,51,189,0.020929,1.561456,1.347812
5,4,50,25,52,184,0.017536,1.198226,1.368402
5,5,48,30,50,188,0.027867,1.341312,1.367141
5,5,47,30,49,185,0.019212,1.188298,1.413445
5,6,26,35,28,141,0.012429,0.548116,0.388160
5,5,27,30,29,133,0.010821,0.475450,0.303319
5,5,37,30,39,166,0.025014,0.804453,0.714693
5,6,25,35,27,133,0.011793,0.574108,0.341093
5,6,24,35,26,121,0.010541,0.412860,0.305645
5,5,42,30,44,174,0.026729,1.169286,0.925063
5,5,46,30,48,174,0.018132,1.118837,1.249407
5,6,23,35,25,119,0.017782,0.382049,0.308867
5,5,35,30,37,157,0.013923,0.639081,0.665570
5,6,34,35,36,174,0.026324,1.142685,0.683088
4,8,50,36,52,296,0.063733,5.496128,4.864814
5,6,33,35,35,177,0.017209,0.982214,0.701996
5,6,32,35,34,176,0.016779,0.931763,0.625970
5,5,45,30,47,165,0.028420,1.031014,1.115563
5,4,27,25,29,102,0.007281,0.216798,0.266120
5,6,31,35,33,170,0.016233,0.865290,0.585877
5,6,22,35,24,117,0.009507,0.351232,0.297313
5,4,35,25,37,129,0.010595,0.445096,0.453592
5,5,43,30,45,163,0.016590,0.943419,0.930121
5,5,50,30,52,184,0.020148,1.353549,1.676306
5,6,20,35,22,124,0.009597,0.409379,0.209249
5,6,30,35,32,166,0.024988,0.853482,0.523869
5,6,42,35,44,212,0.023101,1.492092,1.251249
5,6,41,35,43,207,0.031335,1.461451,1.086684
5,6,40,35,42,205,0.029764,1.441585,1.077914
5,6,27,35,29,150,0.012734,0.611800,0.427470
5,4,43,25,45,166,0.014134,0.787474,0.819752
5,6,28,35,30,156,0.013984,0.697557,0.436461
5,6,39,35,41,206,0.021929,1.395634,1.000655
5,5,20,30,22,121,0.008343,0.290744,0.173169
5,5,28,30,30,135,0.020049,0.439449,0.384364
5,6,38,35,40,203,0.020909,1.340072,0.982295
5,6,35,35,37,189,0.028325,1.355340,0.815983
5,6,36,35,38,196,0.019093,1.131390,1.011968
5,5,36,30,38,160,0.025260,0.947201,0.745761
5,6,48,35,50,228,0.027824,2.148265,1.887206
5,6,49,35,51,232,0.036075,2.221665,1.874397
5,6,50,35,52,235,0.038704,2.299726,1.966726
5,6,47,35,49,223,0.025641,2.000159,1.692509
5,6,43,35,45,213,0.026555,1.734743,1.366823
5,5,44,30,46,164,0.020089,0.915873,1.298758
5,7,25,40,27,172,0.021597,0.979545,0.745798
5,6,46,35,48,221,0.024544,1.998746,1.726772
5,6,44,35,46,214,0.034687,1.812872,1.460898
5,7,26,40,28,173,0.020655,1.182873,0.714181
5,7,27,40,29,180,0.020056,1.001212,0.853784
5,7,24,40,26,169,0.015265,0.903110,0.740004
5,6,21,35,23,125,0.018346,0.406423,0.237227
5,7,20,40,22,160,0.016800,0.960448,0.338462
5,7,21,40,23,161,0.017596,0.946274,0.405927
5,7,23,40,25,164,0.014132,0.817145,0.645767
5,6,29,35,31,163,0.024243,0.824995,0.473364
5,7,28,40,30,169,0.019935,0.963899,0.727707
5,7,32,40,34,194,0.022560,1.449123,0.967033
5,7,33,40,35,194,0.024163,1.658853,1.087380
5,7,34,40,36,206,0.024894,1.663016,1.269307
5,7,29,40,31,174,0.018771,1.057381,0.766778
5,7,35,40,37,206,0.026209,1.926944,1.437180
5,7,31,40,33,190,0.027900,1.300457,0.811156
5,6,37,35,39,194,0.023397,1.428453,0.893296
5,7,36,40,38,221,0.023941,1.723567,1.174254
5,7,40,40,42,232,0.028230,2.211317,1.444265
5,7,37,40,39,228,0.027241,1.963565,1.127564
5,7,41,40,43,248,0.032813,2.428669,1.643288
5,7,39,40,41,230,0.030622,2.075798,1.369573
5,7,42,40,44,240,0.035700,2.354961,1.649558
5,6,45,35,47,220,0.024503,1.943137,1.823289
5,7,43,40,45,250,0.029916,2.617584,1.779922
5,7,22,40,24,162,0.014150,1.010821,0.623640
5,8,20,45,22,199,0.017962,1.316486,0.392823
5,7,44,40,46,243,0.035190,3.015480,1.789918
5,7,45,40,47,242,0.035410,2.623652,2.160349
5,7,30,40,32,181,0.018648,1.171574,0.733387
5,8,21,45,23,175,0.016524,1.083760,0.361060
5,7,48,40,50,264,0.047829,3.216232,2.299825
5,8,28,45,30,207,0.022695,1.664290,0.720657
5,7,49,40,51,261,0.033664,3.035013,2.383199
5,7,47,40,49,253,0.033339,2.805025,2.332487
5,8,22,45,24,181,0.017588,1.236588,0.400672
5,7,50,40,52,272,0.045513,3.236914,2.759787
5,8,25,45,27,188,0.020866,1.421397,0.534874
5,8,24,45,26,193,0.020747,1.464001,0.482085
5,8,26,45,28,198,0.021160,1.500066,0.553967
5,8,29,45,31,217,0.023602,1.750444,0.780471
5,7,38,40,40,232,0.026355,2.134930,1.330138
5,8,27,45,29,209,0.021853,1.629424,0.566881
5,8,30,45,32,214,0.023537,1.751161,0.747873
5,8,36,45,38,239,0.041567,2.397187,1.218296
5,8,33,45,35,221,0.025077,2.047144,1.071810
5,8,32,45,34,214,0.026761,1.900168,0.974964
5,8,34,45,36,230,0.032797,2.124059,1.104407
5,8,37,45,39,242,0.033218,2.493984,1.352788
5,8,35,45,37,235,0.029095,2.285443,1.200572
5,7,46,40,48,243,0.034841,2.659730,1.909756
5,8,38,45,40,258,0.037216,2.928693,1.530987
5,8,23,45,25,186,0.018182,1.257751,0.412522
5,8,44,45,46,282,0.039255,3.895623,2.287552
6,4,21,30,23,99,0.006857,0.182111,0.154777
5,8,40,45,42,268,0.035545,3.579872,2.086426
6,4,29,30,31,129,0.009348,0.338541,0.341846
5,8,41,45,43,280,0.040148,3.910107,2.264653
5,8,42,45,44,271,0.039788,3.738620,2.399266
5,8,31,45,33,215,0.024499,1.808021,0.859832
6,4,37,30,39,154,0.016605,0.703195,0.612758
6,4,45,30,47,168,0.014937,0.858834,1.034222
5,8,45,45,47,286,0.039087,5.490854,3.031819
6,5,22,36,24,135,0.013774,0.426366,0.233349
6,4,22,30,24,111,0.007398,0.220761,0.176090
5,8,46,45,48,290,0.038320,4.396515,2.928147
5,8,43,45,45,283,0.037378,5.330034,3.148329
6,4,23,30,25,113,0.007827,0.226044,0.169693
6,4,20,30,22,106,0.006919,0.208040,0.157107
6,5,30,36,32,153,0.017345,0.570549,0.415219
6,4,30,30,32,133,0.010251,0.391373,0.357637
6,4,28,30,30,126,0.009449,0.364967,0.281791
5,8,39,45,41,258,0.037227,3.049335,1.552858
6,4,31,30,33,138,0.010232,0.408721,0.411786
6,4,38,30,40,154,0.017614,0.663562,0.619856
6,4,36,30,38,147,0.012287,0.526076,0.573821
6,5,38,36,40,179,0.017639,0.889353,0.831305
6,4,39,30,41,150,0.017386,0.681171,0.645651
5,8,49,45,51,296,0.042218,4.366350,2.904230
6,4,26,30,28,126,0.009031,0.317193,0.297416
6,4,46,30,48,178,0.018079,0.946759,1.011329
5,8,50,45,52,298,0.044377,4.605356,2.933759
6,4,44,30,46,177,0.015905,0.894953,0.915383
5,8,48,45,50,297,0.048318,5.865083,3.119228
6,4,47,30,49,182,0.016569,1.091338,0.936906
6,5,23,36,25,130,0.010288,0.438857,0.235565
6,5,21,36,23,134,0.009262,0.366642,0.212899
6,4,27,30,29,128,0.009492,0.308984,0.291003
6,4,34,30,36,138,0.015967,0.486662,0.462891
6,5,46,36,48,199,0.021858,1.513832,1.149524
6,4,25,30,27,120,0.008796,0.305061,0.247516
6,5,24,36,26,124,0.009940,0.343751,0.290223
6,5,29,36,31,142,0.012356,0.484831,0.444853
6,4,35,30,37,141,0.017088,0.465053,0.512521
6,5,31,36,33,157,0.019348,0.627621,0.512536
6,6,23,42,25,145,0.012529,0.566603,0.299275
6,4,33,30,35,138,0.016246,0.413041,0.453809
6,4,42,30,44,168,0.015004,0.801746,0.728873
6,5,32,36,34,167,0.016995,0.700773,0.552497
6,5,37,36,39,174,0.016462,0.857753,0.719042
6,4,43,30,45,171,0.018552,0.889450,0.729906
6,6,31,42,33,180,0.017243,0.957784,0.553286
6,5,39,36,41,177,0.017752,0.948148,0.800804
6,4,41,30,43,167,0.014367,0.783902,0.774037
6,5,20,36,22,111,0.008764,0.299024,0.227985
6,5,40,36,42,180,0.020211,1.006977,0.903023
6,4,50,30,52,182,0.017858,1.068899,1.112195
6,5,28,36,30,157,0.012690,0.560277,0.429862
5,8,47,45,49,297,0.045556,4.501170,3.591269
6,5,27,36,29,145,0.012338,0.592770,0.340887
6,4,49,30,51,182,0.022569,1.030255,1.054613
6,5,45,36,47,203,0.021200,1.360190,1.195095
6,4,24,30,26,118,0.009700,0.315551,0.311273
6,5,47,36,49,211,0.028157,1.441403,1.283243
6,6,39,42,41,215,0.027216,1.732944,1.219262
6,5,36,36,38,166,0.015950,0.906661,0.682945
6,5,26,36,28,147,0.011940,0.501610,0.390142
6,6,22,42,24,152,0.017206,0.614970,0.274564
6,5,35,36,37,172,0.022428,0.818378,0.657502
6,4,32,30,34,136,0.010767,0.444060,0.641804
6,5,48,36,50,213,0.025357,1.541196,1.298916
6,6,24,42,26,162,0.013600,0.671804,0.347126
6,6,30,42,32,168,0.018554,0.845801,0.484079
6,5,34,36,36,166,0.015629,0.819880,0.618413
6,6,25,42,27,152,0.013451,0.654522,0.347119
6,4,40,30,42,164,0.014406,0.695978,0.620882
6,5,44,36,46,203,0.019599,1.317479,1.444154
6,6,32,42,34,188,0.023723,1.411924,0.779305
6,5,43,36,45,193,0.020123,1.606294,1.309202
6,6,21,42,23,146,0.011811,0.662042,0.275526
6,6,47,42,49,241,0.029381,2.165231,1.672832
6,5,42,36,44,192,0.024867,1.185935,1.085805
6,6,33,42,35,202,0.024332,1.325855,0.769682
6,6,20,42,22,132,0.010906,0.476710,0.207656
6,6,38,42,40,217,0.023122,1.648018,1.088773
6,4,48,30,50,179,0.021819,1.353509,1.150126
6,6,29,42,31,178,0.019329,0.976015,0.545244
6,5,25,36,27,139,0.011000,0.494384,0.342794
6,7,24,48,26,181,0.017178,1.103826,0.453823
6,6,28,42,30,180,0.016459,0.956081,0.557913
6,6,40,42,42,216,0.035687,1.603421,1.114883
6,5,33,36,35,159,0.019986,1.183523,0.518409
6,6,41,42,43,223,0.025017,2.302412,1.220730
6,6,37,42,39,214,0.026891,1.474118,0.978471
6,5,50,36,52,222,0.031494,1.957749,1.951800
6,6,36,42,38,206,0.021267,1.452144,0.830972
6,7,32,48,34,205,0.026826,1.855970,0.776086
6,6,46,42,48,244,0.028869,2.234576,1.668309
6,6,27,42,29,174,0.015201,0.801851,0.492077
6,5,41,36,43,194,0.018839,1.169872,0.933387
6,7,23,48,25,166,0.015518,0.952639,0.322582
6,6,48,42,50,270,0.070659,2.898976,1.847040
6,6,35,42,37,199,0.020557,1.261231,0.868078
6,6,45,42,47,243,0.028447,2.236836,1.568517
6,7,31,48,33,204,0.021366,1.465100,0.674533
6,6,49,42,51,264,0.033100,2.603195,1.797643
6,7,40,48,42,264,0.037133,2.685560,1.233451
6,6,44,42,46,255,0.029453,2.467609,1.500025
6,7,25,48,27,180,0.017011,1.078021,0.415409
6,5,49,36,51,211,0.026737,1.795844,1.380432
6,7,22,48,24,170,0.015015,0.957706,0.375820
6,7,21,48,23,161,0.020005,0.837835,0.335309
6,6,26,42,28,175,0.015560,0.893727,0.484217
6,7,26,48,28,208,0.019930,1.412609,0.416393
6,7,33,48,35,240,0.029847,2.025109,0.803371
6,7,30,48,32,214,0.021110,1.563040,0.645523
6,6,43,42,45,252,0.033801,2.667443,1.340758
6,7,39,48,41,257,0.035617,2.543240,1.221683
6,7,29,48,31,227,0.022084,1.683734,0.613745
6,6,34,42,36,198,0.019725,1.198322,0.706809
6,7,20,48,22,166,0.015382,0.876461,0.248123
6,7,34,48,36,215,0.028202,1.730390,0.961554
6,7,48,48,50,258,0.035801,3.013511,2.342807
6,7,28,48,30,215,0.025484,1.540519,0.563280
6,7,37,48,39,219,0.030358,1.984919,1.308820
6,7,41,48,43,230,0.028656,2.161374,1.656643
6,6,42,42,44,244,0.027045,2.041330,1.497603
6,7,38,48,40,246,0.034152,2.998019,1.271317
6,8,25,54,27,219,0.027704,1.996400,0.557810
6,7,42,48,44,243,0.030424,2.401199,1.736651
6,7,47,48,49,249,0.035803,2.790813,2.486336
6,7,36,48,38,219,0.027926,1.817152,1.300958
6,8,24,54,26,216,0.027148,1.851552,0.484537
6,6,50,42,52,247,0.033166,2.411205,1.780060
6,7,45,48,47,260,0.032347,2.849629,1.944329
6,8,33,54,35,264,0.035993,3.087552,1.150226
6,7,46,48,48,249,0.032242,2.674969,2.123427
6,7,49,48,51,273,0.038293,3.276691,2.452181
6,7,27,48,29,195,0.020259,1.353330,0.542453
6,8,22,54,24,217,0.021167,1.844009,0.491384
6,8,23,54,25,208,0.021409,1.653028,0.468807
6,7,44,48,46,247,0.036714,2.680083,2.111856
6,7,50,48,52,277,0.038750,3.702460,2.502910
6,8,26,54,28,216,0.031751,1.930964,0.723061
6,8,32,54,34,249,0.030402,3.491181,1.137475
6,7,35,48,37,217,0.024927,1.755850,1.339791
6,8,21,54,23,209,0.032128,2.292497,0.508346
6,8,30,54,32,233,0.027844,2.579276,1.029513
6,8,41,54,43,297,0.041365,4.029587,1.867703
6,8,31,54,33,242,0.029230,2.786573,1.071534
6,8,27,54,29,236,0.026346,2.673439,0.709876
6,8,34,54,36,274,0.033707,3.399759,1.147808
6,8,29,54,31,241,0.027104,2.410221,0.890639
6,7,43,48,45,243,0.082575,2.873742,1.922292
6,8,40,54,42,303,0.038435,4.169252,1.653086
6,8,38,54,40,284,0.038160,3.595770,1.389603
6,8,35,54,37,262,0.033552,2.923107,1.443385
6,8,20,54,22,190,0.046590,1.392040,0.443408
6,8,39,54,41,296,0.038735,3.822750,1.564228
6,8,28,54,30,238,0.027291,2.277920,0.780931
6,8,37,54,39,273,0.035520,4.328562,1.628404
6,8,49,54,51,331,0.051332,5.466650,3.140714
7,4,26,35,28,132,0.010495,0.372837,0.205217
6,8,42,54,44,292,0.038707,5.514362,2.048632
7,4,34,35,36,142,0.014860,0.425357,0.531973
7,4,42,35,44,159,0.015031,0.654074,0.637389
6,8,48,54,50,330,0.049044,5.218329,3.049113
7,4,25,35,27,128,0.009409,0.299129,0.195848
6,8,43,54,45,305,0.050530,5.741618,1.970023
6,8,46,54,48,319,0.045574,5.038347,2.835065
7,4,20,35,22,110,0.007414,0.214083,0.160949
6,8,36,54,38,264,0.034353,3.003336,1.538934
7,4,23,35,25,115,0.008209,0.279935,0.206592
7,4,33,35,35,137,0.011504,0.414885,0.521817
7,4,28,35,30,128,0.013805,0.365410,0.318753
6,8,47,54,49,319,0.045152,5.353234,2.684292
7,4,50,35,52,185,0.018880,0.969401,1.182285
7,4,31,35,33,135,0.010999,0.390529,0.410775
7,4,24,35,26,123,0.009024,0.323606,0.190927
7,4,36,35,38,147,0.012796,0.495750,0.430840
7,4,41,35,43,157,0.014707,0.668202,0.584958
7,4,39,35,41,153,0.013767,0.560089,0.562915
7,5,27,42,29,160,0.013954,0.727918,0.447688
7,4,32,35,34,134,0.011338,0.387998,0.427985
6,8,45,54,47,309,0.049248,4.706120,2.288461
7,4,44,35,46,169,0.015545,0.719266,0.851229
7,4,22,35,24,116,0.007542,0.226839,0.209323
7,4,40,35,42,155,0.014617,0.701140,0.566775
7,5,35,42,37,200,0.023416,1.095900,0.601870
7,4,49,35,51,183,0.022691,0.949310,1.122999
7,5,21,42,23,146,0.011089,0.487799,0.211036
7,4,30,35,32,129,0.015120,0.392614,0.338443
7,4,47,35,49,178,0.019726,0.865462,1.006038
7,5,24,42,26,157,0.018481,0.694422,0.289879
7,5,26,42,28,159,0.018929,0.744921,0.379616
7,4,38,35,40,153,0.013781,0.540098,0.494249
7,5,29,42,31,172,0.019306,0.726304,0.493367
7,4,48,35,50,182,0.017633,0.892363,1.071453
7,5,43,42,45,195,0.020379,1.183884,0.980573
7,5,32,42,34,183,0.015891,0.851638,0.574847
7,5,25,42,27,158,0.012953,0.704421,0.309312
7,5,34,42,36,194,0.019962,0.996792,0.546697
7,4,46,35,48,175,0.020830,0.791173,0.938649
7,5,37,42,39,183,0.017973,1.126650,0.729877
7,6,20,49,22,163,0.012627,0.732315,0.262147
6,8,44,54,46,314,0.044201,4.884294,2.150723
6,8,50,54,52,342,0.067040,7.860205,2.987615
7,4,21,35,23,112,0.007844,0.214973,0.169624
7,5,23,42,25,156,0.011560,0.551270,0.273688
7,5,33,42,35,190,0.021577,0.943990,0.521361
7,4,27,35,29,124,0.009503,0.285783,0.310781
7,4,29,35,31,130,0.010143,0.338283,0.331017
7,5,40,42,42,185,0.025850,1.048110,0.826117
7,5,42,42,44,195,0.024385,1.156889,0.919593
7,6,28,49,30,197,0.033513,1.117929,0.486681
7,5,31,42,33,174,0.015705,0.775675,0.531174
7,4,35,35,37,146,0.012642,0.478258,0.394941
7,4,37,35,39,149,0.016652,0.517241,0.457927
7,5,45,42,47,220,0.023771,1.493907,1.039127
7,5,41,42,43,188,0.019514,1.097062,0.997278
7,4,43,35,45,167,0.017189,0.696087,0.816309
7,6,22,49,24,180,0.015803,0.892548,0.313283
7,5,39,42,41,188,0.018863,1.037169,0.816104
7,4,45,35,47,172,0.019072,0.786670,0.893591
